alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-002768,2025-12-29,1753,Pontevedra,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1162d without buying. Historic volume: ~€2,759/yr.",lost,,inactive,High,124.16354760213143,2759.189946714032,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1162.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 187.66666666666666, ""lifetime_volume"": 4255.956, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002769,2025-12-29,37148,Granada,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 325d without buying. Historic volume: ~€2,759/yr.",lost,,declining,High,124.1509405847255,2758.909790771678,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 325.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 582.5642, ""mean_interpurchase_days"": 125.7, ""lifetime_volume"": 9501.2318, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002770,2025-12-29,29006,Las Palmas,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€243.,promiscuous,near_loyal,stable,Low,124.13376835169493,243.1773,0.7,0.7292372881355933,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.21877118644067797, ""potencial_h"": 2223.12, ""volume_eur_current"": 486.3546, ""volume_eur_baseline"": 442.8342, ""recency_days"": 311.0, ""conversion_probability"": 0.7292372881355933}",True,False,
ALT-20251229-002771,2025-12-29,23004,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€243.,promiscuous,near_loyal,stable,Low,124.13376835169493,243.1773,0.7,0.7292372881355933,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.21877118644067797, ""potencial_h"": 2223.12, ""volume_eur_current"": 486.3546, ""volume_eur_baseline"": 518.257, ""recency_days"": 322.0, ""conversion_probability"": 0.7292372881355933}",True,False,
ALT-20251229-002772,2025-12-29,1000100316,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€243.,promiscuous,near_loyal,stable,Low,124.13376835169493,243.1773,0.7,0.7292372881355933,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.21877118644067797, ""potencial_h"": 2223.12, ""volume_eur_current"": 486.3546, ""volume_eur_baseline"": 486.3546, ""recency_days"": 307.0, ""conversion_probability"": 0.7292372881355933}",True,False,
ALT-20251229-002773,2025-12-29,1000082384,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€243.,promiscuous,near_loyal,improving,Low,124.13376835169493,243.1773,0.7,0.7292372881355933,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""improving"", ""share_of_potential"": 0.21877118644067797, ""potencial_h"": 2223.12, ""volume_eur_current"": 486.3546, ""volume_eur_baseline"": 286.682, ""recency_days"": 354.0, ""conversion_probability"": 0.7292372881355933}",True,False,
ALT-20251229-002774,2025-12-29,1000102237,Barcelona,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€243.,promiscuous,near_loyal,new,Low,123.98955254237292,243.03600000000003,0.7,0.7288135593220341,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.21864406779661022, ""potencial_h"": 2223.12, ""volume_eur_current"": 486.07200000000006, ""volume_eur_baseline"": 0.0, ""recency_days"": 39.0, ""conversion_probability"": 0.7288135593220341}",True,False,
ALT-20251229-002775,2025-12-29,46,Sevilla,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€243.,promiscuous,near_loyal,new,Low,123.8614310809793,242.9104,0.7,0.728436911487759,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.2185310734463277, ""potencial_h"": 2223.12, ""volume_eur_current"": 485.8208, ""volume_eur_baseline"": 0.0, ""recency_days"": 95.0, ""conversion_probability"": 0.728436911487759}",True,False,
ALT-20251229-002776,2025-12-29,1000081416,Alicante,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 916d without buying. Historic volume: ~€2,752/yr.",lost,,inactive,High,123.82201106756756,2751.600245945946,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 916.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 185.0, ""lifetime_volume"": 2789.2934, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002777,2025-12-29,26070,Huelva,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 444d without buying. Historic volume: ~€2,751/yr.",lost,,declining,High,123.80387361630515,2751.197191473448,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 444.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 516.2787999999999, ""mean_interpurchase_days"": 148.55555555555554, ""lifetime_volume"": 10077.673, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002778,2025-12-29,16613,A Coruña,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1062d without buying. Historic volume: ~€2,749/yr.",lost,,inactive,High,123.72062793672627,2749.347287482806,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1062.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 90.875, ""lifetime_volume"": 5476.0972, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002779,2025-12-29,24367,Vizcaya,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €825 in baseline.,occasional_silent,,declining,Medium,123.71757,824.7838,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 207.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 269.92924363636365, ""mean_interpurchase_days"": 301.25, ""lifetime_volume"": 4750.6944, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-002780,2025-12-29,6731,Murcia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1169d without buying. Historic volume: ~€2,749/yr.",lost,,inactive,High,123.69805714285714,2748.845714285714,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1169.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 170.33333333333334, ""lifetime_volume"": 3848.384, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002781,2025-12-29,1000081025,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 924d without buying. Historic volume: ~€2,747/yr.",lost,,inactive,High,123.61192354044549,2746.931634232122,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 924.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 170.6, ""lifetime_volume"": 6419.5416000000005, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002782,2025-12-29,1000076404,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1691d without buying. Historic volume: ~€2,746/yr.",lost,,inactive,High,123.57510239495797,2746.1133865546217,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1691.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 59.5, ""lifetime_volume"": 895.3081999999999, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002783,2025-12-29,41510,Barcelona,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 433d without buying. Historic volume: ~€2,745/yr.",lost,,declining,High,123.52589073640168,2745.01979414226,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 433.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 540.4254000000001, ""mean_interpurchase_days"": 108.63636363636364, ""lifetime_volume"": 8987.119600000002, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002784,2025-12-29,12011,A Coruña,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,Sustained drop: €400 → €189 (-53%).,churn_risk_dropping,weakly_engaged,declining,Medium,123.51315600000001,211.1336,0.9,0.65,televenta,30,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""weakly_engaged"", ""trend"": ""declining"", ""share_of_potential"": 0.08488700564971752, ""potencial_h"": 2223.12, ""volume_eur_current"": 188.714, ""volume_eur_baseline"": 399.8476, ""recency_days"": 60.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-002785,2025-12-29,7642,Alicante,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €822 in baseline.,occasional_silent,,declining,Medium,123.35019,822.3346,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 206.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 269.12768727272726, ""mean_interpurchase_days"": 531.0, ""lifetime_volume"": 4082.2198, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-002786,2025-12-29,1000077152,Zaragoza,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €822 in baseline.,occasional_silent,,declining,Medium,123.35019,822.3346,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 98.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 269.12768727272726, ""mean_interpurchase_days"": 317.2, ""lifetime_volume"": 10803.3584, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-002787,2025-12-29,1000079039,Zaragoza,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €822 in baseline.,occasional_silent,,declining,Medium,123.35019,822.3346,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 94.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 1346.0866, ""mean_interpurchase_days"": 121.75, ""lifetime_volume"": 6734.044, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-002788,2025-12-29,1000081010,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €822 in baseline.,occasional_silent,,declining,Medium,123.35019,822.3346,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 189.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 269.12768727272726, ""mean_interpurchase_days"": 521.3333333333334, ""lifetime_volume"": 2789.6702, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-002789,2025-12-29,1000082184,Lugo,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 452d without buying. Historic volume: ~€2,741/yr.",lost,,declining,High,123.34046338155515,2740.8991862567814,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 452.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 1612.39, ""mean_interpurchase_days"": 122.88888888888889, ""lifetime_volume"": 8305.300000000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002790,2025-12-29,1000080126,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1376d without buying. Historic volume: ~€2,740/yr.",lost,,inactive,High,123.2889037947494,2739.753417661098,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1376.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 139.66666666666666, ""lifetime_volume"": 3145.0868, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002791,2025-12-29,5769,Murcia,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€242.,promiscuous,near_loyal,declining,Low,123.2537585894539,242.31380000000001,0.7,0.726647834274953,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2179943502824859, ""potencial_h"": 2223.12, ""volume_eur_current"": 484.62760000000003, ""volume_eur_baseline"": 716.9562, ""recency_days"": 116.0, ""conversion_probability"": 0.726647834274953}",True,False,
ALT-20251229-002792,2025-12-29,1000100139,Girona,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 22% of estimated potential. Realistic growth margin: ~€242.,promiscuous,near_loyal,improving,Low,123.2537585894539,242.31380000000001,0.7,0.726647834274953,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""improving"", ""share_of_potential"": 0.2179943502824859, ""potencial_h"": 2223.12, ""volume_eur_current"": 484.62760000000003, ""volume_eur_baseline"": 399.3452, ""recency_days"": 96.0, ""conversion_probability"": 0.726647834274953}",True,False,
ALT-20251229-002793,2025-12-29,1000077958,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 398d without buying. Historic volume: ~€2,737/yr.",lost,,declining,High,123.18674151219513,2737.4831447154475,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 398.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 886.8302000000001, ""mean_interpurchase_days"": 102.5, ""lifetime_volume"": 4612.471600000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002794,2025-12-29,39175,Asturias,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 439d without buying. Historic volume: ~€2,735/yr.",lost,,declining,High,123.0906002354788,2735.346671899529,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 439.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 1778.9356, ""mean_interpurchase_days"": 318.5, ""lifetime_volume"": 9547.484, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-002795,2025-12-29,1000073946,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Anomalous spike: €1,031 vs expected €416 — investigate opportunity.",systematic_spike,,improving,Low,123.03501963636364,615.1750981818182,0.4,0.5,marketing_automation,30,"{""pattern"": ""systematic_spike"", ""trend"": ""improving"", ""recency_days"": 63.0, ""frequency_recent"": 1, ""frequency_baseline"": 2, ""volume_recent"": 1030.9876, ""expected_vol_recent"": 415.81250181818183, ""mean_interpurchase_days"": 77.0, ""lifetime_volume"": 13970.017, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-002796,2025-12-29,1000080773,Guadalajara,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 346d without buying. Historic volume: ~€2,734/yr.",lost,,declining,High,123.0256880240964,2733.9041783132534,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 346.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 259.2932072727273, ""mean_interpurchase_days"": 103.75, ""lifetime_volume"": 3108.4116000000004, ""conversion_probability"": 0.15}",True,False,
